nplv,DT,ПРОФИЛЬ,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,произв  количество плавок,произв количество плавок (цел),расход газ Ar,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  фх850А,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Cu_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
г683863=>?6,2070-09-01 15:19:00,Р65,22.0,41.05,20.3666667,41.05,2.0,0.42340500000000003,0.133703,0.177367,0.092225,0.0382281,1563.0,1594.0,9.024116900000001,12965.3027823,109.8,1.0,1.0,1.0,12.347999999999999,0.071,0.05,0.449,0.05,0.02,0.047814999999999996,0.07,0.271,0.22699999999999998,4401.0,0.002,0.43200000000000005,0.302,0.08800000000000001,0.624,0.008,0.013000000000000001,0.066,0.008,0.019,0.47,0.002,0.002,0.003,0.767,0.0001,0.41600000000000004,0.087,0.7909999999999999,0.008,0.015,0.066,0.009000000000000001,0.013999999999999999,0.569,0.003,0.037000000000000005,0.0,59.6,0.6,8.4,0.18,2.7,0.0,,61.3,0.7,3.6,0.08,2.3,
г683863=>?7,2070-09-01 16:13:00,Р65,21.0,44.7,20.216666699999998,44.7,2.0,0.40266,0.131936,0.11906199999999999,0.135766,0.0392115,1577.0,1582.0,10.536912800000001,11538.994229200001,115.1,1.0,1.0,1.0,15.7,0.05,0.05,0.426,0.048,0.02,0.049045,0.16399999999999998,0.17800000000000002,0.22399999999999998,3888.0,0.002,0.42100000000000004,0.31,0.09,0.6829999999999999,0.006999999999999999,0.013000000000000001,0.064,0.009000000000000001,0.017,0.45,0.002,0.002,0.003,0.745,0.0003,0.41600000000000004,0.092,0.7829999999999999,0.006999999999999999,0.013000000000000001,0.065,0.011000000000000001,0.013999999999999999,0.575,0.003,0.036000000000000004,0.0,50.7,0.6,9.1,0.19,2.7,0.0,,59.2,0.5,8.1,0.07,2.6,
г683863=>?8,2070-09-01 17:07:00,Р65,20.0,47.8833333,23.35,47.8833333,2.0,0.42532,0.126046,0.17077699999999998,0.1301,0.038546300000000006,1578.0,1583.0,9.0219283,11306.2098501,111.2,1.0,1.0,1.0,14.4,0.055,0.05,0.45299999999999996,0.051,0.02,0.048213,0.133,0.26,0.214,4400.0,0.001,0.439,0.312,0.091,0.642,0.008,0.013999999999999999,0.062,0.006,0.015,0.445,0.002,0.002,0.003,0.745,0.0002,0.413,0.09,0.7809999999999999,0.006,0.015,0.062,0.006999999999999999,0.013999999999999999,0.5660000000000001,0.003,0.035,0.0,60.5,0.2,9.9,0.12,2.7,0.0,,60.9,0.3,5.5,0.08,2.6,
г683863=>?9,2070-09-01 17:58:00,Р65,27.0,41.7333333,18.716666699999998,41.7333333,2.0,0.48161499999999996,0.149017,0.20838600000000002,0.16236099999999998,0.0407729,1578.0,1584.0,8.0892173,12729.830810299998,114.2,1.0,1.0,1.0,11.253,0.065,0.05,0.517,0.046,0.02,0.050998,0.168,0.317,0.253,3971.0,0.001,0.387,0.295,0.098,0.621,0.006999999999999999,0.013000000000000001,0.063,0.006999999999999999,0.019,0.428,0.001,0.002,0.003,0.777,0.0003,0.41600000000000004,0.09699999999999999,0.8,0.006,0.013999999999999999,0.063,0.008,0.013000000000000001,0.575,0.003,0.036000000000000004,0.0,52.1,0.4,9.2,0.16,2.4,0.0,,57.7,0.6,7.7,0.13,2.3,
г683863=>?:,2070-09-01 18:49:00,Р65,28.0,43.8666667,19.5,43.8666667,2.7770419,0.45523,0.121334,0.191375,0.150823,0.04013730000000001,1583.0,1587.0,9.8917933,12449.2307692,113.8,1.0,1.0,1.0,14.464,0.064,0.05,0.4900000000000001,0.047,0.02,0.050203,0.157,0.29100000000000004,0.20600000000000002,4046.0,0.002,0.433,0.318,0.105,0.62,0.01,0.012,0.078,0.008,0.018000000000000002,0.436,0.001,0.002,0.003,0.7829999999999999,0.0005,0.419,0.107,0.795,0.009000000000000001,0.013999999999999999,0.078,0.009000000000000001,0.016,0.569,0.003,0.036000000000000004,0.0,52.5,0.5,9.2,0.13,2.3,0.0,,61.7,0.6,5.4,0.09,2.7,
г683863=>?;,2070-09-01 19:54:00,Р65,20.0,43.3666667,18.35,43.3666667,3.5259602999999995,0.334375,0.072447,0.125808,0.11735,0.0375341,1577.0,1582.0,10.709377400000001,12071.9346049,108.8,1.0,1.0,1.0,15.481,0.054000000000000006,0.05,0.35200000000000004,0.035,0.02,0.046947,0.132,0.19,0.12300000000000001,3692.0,0.002,0.495,0.35700000000000004,0.106,0.687,0.008,0.012,0.078,0.012,0.018000000000000002,0.46799999999999997,0.002,0.002,0.003,0.762,0.0003,0.419,0.105,0.8009999999999999,0.006999999999999999,0.013000000000000001,0.077,0.012,0.016,0.579,0.003,0.036000000000000004,0.0,60.6,1.0,8.4,0.11,2.7,0.0,,64.5,0.7,7.8,0.09,2.7,
г683863=>?<,2070-09-01 20:47:00,Р65,16.0,45.216666700000005,16.0666667,45.216666700000005,3.0311641,0.449955,0.159619,0.20975300000000002,0.178534,0.040785400000000006,1602.0,1584.0,12.320015,11871.7842324,116.0,1.0,1.0,1.0,18.261,0.064,0.05,0.47600000000000003,0.055999999999999994,0.02,0.051071,0.193,0.318,0.271,3179.0,0.001,0.431,0.285,0.09699999999999999,0.612,0.008,0.011000000000000001,0.077,0.009000000000000001,0.018000000000000002,0.414,0.001,0.002,0.003,0.758,0.0003,0.413,0.09699999999999999,0.7909999999999999,0.006999999999999999,0.013999999999999999,0.077,0.009000000000000001,0.013999999999999999,0.5710000000000001,0.003,0.037000000000000005,0.0,54.9,0.8,7.2,0.1,2.8,0.0,,56.3,0.9,9.0,0.14,2.1,
г683863=>?=,2070-09-01 21:39:00,Р65,15.0,41.05,18.55,41.05,3.9299631,0.39110500000000004,0.117211,0.152863,0.11262899999999999,0.038819599999999996,1574.0,1594.0,9.2627765,12663.0727763,111.9,1.0,1.0,1.0,12.214,0.109,0.05,0.413,0.038,0.02,0.049226,0.113,0.233,0.19899999999999998,3915.0,0.003,0.45799999999999996,0.32,0.107,0.667,0.006999999999999999,0.013000000000000001,0.067,0.009000000000000001,0.019,0.474,0.003,0.002,0.003,0.769,0.0004,0.41700000000000004,0.106,0.785,0.006,0.013999999999999999,0.067,0.01,0.016,0.55,0.003,0.034,0.0,59.2,0.3,9.5,0.09,2.7,0.0,,64.2,0.5,9.2,0.1,2.7,
г683863=>?>,2070-09-01 22:43:00,Р65,7.0,41.55,14.683333300000001,41.55,2.8854847,0.41156000000000004,0.122512,0.136163,0.135945,0.040701999999999995,1609.0,1588.0,10.405776199999998,11899.2054484,114.1,1.0,1.0,1.0,14.412,,0.05,0.43799999999999994,0.07400000000000001,0.02,0.051613,0.157,0.205,0.20800000000000002,2912.0,0.002,0.441,0.317,0.09300000000000001,0.6829999999999999,0.006999999999999999,0.013000000000000001,0.067,0.01,0.017,0.44799999999999995,0.002,0.002,0.004,0.765,0.001,0.41700000000000004,0.092,0.797,0.006,0.015,0.067,0.011000000000000001,0.013999999999999999,0.569,0.003,0.037000000000000005,0.0,60.4,0.7,7.5,0.11,3.0,0.0,,54.4,0.5,5.9,0.11,2.6,
г683863=?8:,2070-09-02 21:22:00,Р65,15.0,50.033333299999995,25.8166667,50.033333299999995,3.1536824,0.420875,0.12545699999999999,0.18676900000000002,0.133145,0.0405164,1571.0,1595.0,8.940639599999999,12143.3182699,116.3,1.0,1.0,1.0,14.911,0.065,0.05,0.447,0.076,0.02,0.050817,0.131,0.285,0.213,5225.0,0.002,0.451,0.316,0.11199999999999999,0.635,0.009000000000000001,0.01,0.076,0.006999999999999999,0.018000000000000002,0.456,0.002,0.002,0.003,0.753,0.0003,0.415,0.109,0.792,0.008,0.012,0.076,0.008,0.013000000000000001,0.579,0.003,0.036000000000000004,0.0,62.2,0.6,7.9,0.1,2.9,0.0,,60.8,0.6,5.2,0.08,2.4,
г683863=?8;,2070-09-02 22:14:00,Р65,24.0,46.3833333,25.9,46.3833333,2.0,0.39260500000000004,0.121923,0.127937,0.122349,0.039161,1556.0,1593.0,10.864031599999999,12528.185328200001,114.1,1.0,1.0,1.0,16.797,0.049,0.05,0.415,0.083,0.02,0.049117,0.139,0.193,0.207,5408.0,0.002,0.45,0.319,0.085,0.675,0.01,0.01,0.066,0.008,0.015,0.457,0.002,0.002,0.003,0.764,0.0001,0.42,0.085,0.7909999999999999,0.009000000000000001,0.013000000000000001,0.066,0.009000000000000001,0.012,0.575,0.003,0.037000000000000005,0.0,56.8,0.4,5.5,0.1,3.0,0.0,,63.9,1.0,3.3,0.11,2.8,
г683863=?8<,2070-09-02 23:07:00,Р65,28.0,43.3666667,19.533333300000002,43.3666667,2.8157349999999997,0.381405,0.114855,0.164651,0.12086300000000001,0.038094199999999995,1572.0,1591.0,11.548501199999999,13180.546075100001,109.6,1.0,1.0,1.0,16.694000000000003,0.044000000000000004,0.05,0.401,0.061,0.02,0.047779,0.121,0.251,0.195,4291.0,0.002,0.455,0.319,0.083,0.637,0.008,0.011000000000000001,0.06,0.006999999999999999,0.016,0.45299999999999996,0.001,0.002,0.003,0.748,0.0002,0.419,0.084,0.79,0.006999999999999999,0.012,0.06,0.008,0.013000000000000001,0.569,0.003,0.036000000000000004,0.0,54.8,0.6,4.9,0.13,3.0,0.0,,55.3,0.4,3.4,0.07,2.6,
г683863=?8=,2070-09-02 23:57:00,Р65,32.0,44.2,26.85,44.2,3.3785714,0.398375,0.132525,0.107426,0.103546,0.038094199999999995,1545.0,1595.0,8.1156109,12277.0949721,110.9,1.0,1.0,1.0,11.957,0.05,0.05,0.42100000000000004,0.083,0.02,0.047779,0.11800000000000001,0.162,0.225,5494.0,0.002,0.474,0.305,0.078,0.6890000000000001,0.01,0.01,0.059000000000000004,0.008,0.013999999999999999,0.47,0.002,0.002,0.003,0.779,0.0002,0.419,0.079,0.792,0.009000000000000001,0.011000000000000001,0.06,0.009000000000000001,0.011000000000000001,0.5770000000000001,0.003,0.037000000000000005,0.0,60.2,1.8,7.3,0.55,2.4,0.0,,63.4,0.3,4.5,0.06,2.7,
г683863=?8>,2070-09-03 00:56:00,Р65,28.0,44.216666700000005,18.033333300000002,44.216666700000005,2.7840507999999997,0.39304,0.13075799999999999,0.153758,0.146376,0.039738199999999994,1593.0,1582.0,9.044101,11531.977818899999,113.6,1.0,1.0,1.0,13.33,0.049,0.05,0.413,0.06,0.02,0.049841,0.166,0.23199999999999998,0.222,3466.0,0.002,0.462,0.308,0.086,0.659,0.009000000000000001,0.01,0.062,0.009000000000000001,0.019,0.442,0.001,0.002,0.003,0.765,0.0002,0.41700000000000004,0.087,0.794,0.008,0.012,0.062,0.01,0.015,0.578,0.003,0.037000000000000005,0.0,52.4,0.6,7.6,0.15,2.7,0.0,,61.4,0.5,6.8,0.08,2.5,
г683863=?8?,2070-09-03 01:52:00,Р65,26.0,41.05,20.8333333,41.05,1.7995868000000002,0.384705,0.152551,0.148278,0.123405,0.0395365,1561.0,1584.0,8.415347099999998,12617.28,113.8,1.0,1.0,1.0,11.515,0.049,0.05,0.39899999999999997,0.086,0.02,0.049588,0.132,0.225,0.259,4381.0,0.002,0.447,0.292,0.087,0.654,0.008,0.009000000000000001,0.066,0.008,0.016,0.451,0.002,0.002,0.003,0.757,0.0002,0.415,0.085,0.779,0.006999999999999999,0.011000000000000001,0.065,0.009000000000000001,0.012,0.569,0.003,0.037000000000000005,0.0,59.2,0.4,7.1,0.17,2.9,0.0,,63.5,0.3,3.8,0.06,2.5,
г683863=?98,2070-09-03 04:27:00,Р65,29.0,41.8666667,19.8166667,41.8666667,2.7299639,0.35307,0.11308800000000001,0.14688199999999998,0.106592,0.039017500000000004,1564.0,1582.0,8.986385400000001,12910.3448276,111.6,1.0,1.0,1.0,12.540999999999999,0.049,0.05,0.36700000000000005,0.08,0.02,0.048937,0.106,0.22399999999999998,0.192,4264.0,0.002,0.5,0.322,0.092,0.6559999999999999,0.006999999999999999,0.01,0.066,0.008,0.016,0.461,0.002,0.002,0.003,0.764,0.0002,0.418,0.092,0.787,0.006,0.012,0.066,0.009000000000000001,0.012,0.57,0.003,0.035,0.0,61.8,0.2,7.6,0.11,2.5,0.0,,61.5,0.9,3.4,0.08,2.4,
г683863=?99,2070-09-03 05:18:00,Р65,30.0,43.3833333,21.8833333,43.3833333,2.0,0.403735,0.101897,0.10993199999999999,0.11686500000000001,0.038988,1555.0,1580.0,8.2116788,12719.26885,113.3,1.0,1.0,1.0,11.875,0.065,0.05,0.433,0.12,0.02,0.0489,0.138,0.165,0.17300000000000001,4639.0,0.001,0.45299999999999996,0.332,0.1,0.6890000000000001,0.008,0.009000000000000001,0.073,0.009000000000000001,0.017,0.45799999999999996,0.001,0.003,0.003,0.773,0.0003,0.41700000000000004,0.10099999999999999,0.79,0.006999999999999999,0.01,0.073,0.01,0.013000000000000001,0.5760000000000001,0.003,0.036000000000000004,0.0,58.2,0.4,7.3,0.14,3.0,0.0,,64.1,0.3,3.4,0.06,2.5,
г683863=?9=,2070-09-03 08:49:00,Р65,37.0,45.7,24.533333300000002,45.7,2.5395117999999997,0.33285,0.090706,0.146422,0.082445,0.037735500000000005,1553.0,1580.0,8.9710102,11680.434782600001,110.0,1.0,1.0,1.0,13.616,0.053,0.05,0.34600000000000003,0.085,0.02,0.047273,0.068,0.225,0.154,4776.0,0.002,0.508,0.34600000000000003,0.086,0.6629999999999999,0.006999999999999999,0.008,0.07,0.008,0.019,0.47600000000000003,0.001,0.002,0.004,0.742,0.0003,0.42200000000000004,0.087,0.7909999999999999,0.006,0.011000000000000001,0.071,0.009000000000000001,0.013000000000000001,0.564,0.003,0.036000000000000004,0.0,62.1,0.8,5.1,0.23,3.1,0.0,,56.6,0.4,10.3,0.17,2.3,
г683863=?9>,2070-09-03 09:42:00,Р65,35.0,47.3833333,15.55,47.3833333,,0.382295,0.11838900000000001,0.178473,0.15999000000000002,0.039645599999999996,1594.0,1581.0,12.1105662,11247.5884244,112.5,1.0,1.0,1.0,18.657,0.049,0.05,0.401,0.07200000000000001,0.02,0.049588,0.177,0.27,0.201,2915.0,0.001,0.47600000000000003,0.321,0.087,0.624,0.006,0.011000000000000001,0.063,0.006999999999999999,0.018000000000000002,0.42100000000000004,0.001,0.002,0.002,0.768,0.0002,0.419,0.087,0.779,0.005,0.011000000000000001,0.063,0.008,0.015,0.563,0.002,0.037000000000000005,0.0,58.0,0.2,13.7,0.22,2.2,0.0,,53.9,0.7,12.3,0.21,2.3,
г683863=?9?,2070-09-03 10:31:00,Р65,40.0,51.8666667,22.6,51.8666667,,0.314305,0.063023,0.071963,0.118645,0.0384599,1552.0,1573.0,10.3633924,11147.7876106,114.0,1.0,1.0,1.0,16.734,0.049,0.05,0.331,0.07200000000000001,0.02,0.048105,0.157,0.105,0.107,4199.0,0.002,0.504,0.363,0.098,0.711,0.006999999999999999,0.009000000000000001,0.077,0.012,0.019,0.46299999999999997,0.002,0.003,0.004,0.774,0.0003,0.41700000000000004,0.098,0.777,0.006,0.01,0.077,0.013000000000000001,0.015,0.5710000000000001,0.003,0.037000000000000005,0.0,57.5,1.2,9.5,0.37,2.2,0.0,,55.4,0.6,9.4,0.14,2.4,
г683863=?:6,2070-09-03 11:25:00,Р65,40.0,45.033333299999995,19.8,45.033333299999995,2.5977874,0.35408,0.063612,0.0706,0.08856499999999999,0.0387781,1543.0,1582.0,7.4018818,11560.606060600001,113.1,1.0,1.0,1.0,10.925999999999998,0.052000000000000005,0.05,0.38,0.06,0.02,0.048503,0.11,0.105,0.10800000000000001,3815.0,0.002,0.45899999999999996,0.364,0.11800000000000001,0.7240000000000001,0.006999999999999999,0.006999999999999999,0.07400000000000001,0.012,0.02,0.47100000000000003,0.002,0.002,0.003,0.767,0.0003,0.41600000000000004,0.11599999999999999,0.787,0.006,0.01,0.073,0.013000000000000001,0.015,0.568,0.003,0.036000000000000004,0.0,52.1,0.5,6.8,0.2,2.6,0.0,,57.3,1.0,10.3,0.27,2.3,
г683863=?;9,2070-09-03 23:38:00,Р65,15.0,40.533333299999995,19.033333300000002,40.533333299999995,2.6835443,0.359275,0.117211,0.14513,0.110697,0.0385175,1580.0,1608.0,7.389473700000001,11978.9842382,111.2,1.0,1.0,1.0,9.984,,0.05,0.374,0.07,0.02,0.048177,0.11199999999999999,0.221,0.19899999999999998,3800.0,0.001,0.485,0.316,0.1,0.65,0.008,0.013000000000000001,0.07200000000000001,0.008,0.019,0.444,0.001,0.002,0.002,0.76,0.0002,0.413,0.098,0.7809999999999999,0.006999999999999999,0.013999999999999999,0.071,0.008,0.015,0.556,0.003,0.036000000000000004,0.0,53.5,0.3,9.3,0.11,2.5,0.0,,59.3,0.6,4.3,0.08,2.3,
г683863=?;;,2070-09-04 01:32:00,Р65,21.0,40.2,17.6666667,40.2,3.7568464999999995,0.3918103,0.108376,0.14344,0.101293,0.039645599999999996,1564.0,1599.0,8.1462687,12810.5660377,113.8,1.0,1.0,1.0,10.915999999999999,,0.05,0.396,0.075,0.02,0.049588,0.098,0.21899999999999997,0.184,3772.0,0.002,0.431,0.322,0.10400000000000001,0.6579999999999999,0.006999999999999999,0.013000000000000001,0.07400000000000001,0.009000000000000001,0.024,0.46399999999999997,0.002,0.002,0.003,0.757,0.0002,0.409,0.10400000000000001,0.779,0.006,0.013999999999999999,0.075,0.009000000000000001,0.019,0.555,0.003,0.037000000000000005,0.0,62.2,0.8,7.7,0.14,2.8,0.0,,61.9,0.5,4.1,0.1,2.8,
г683863=?;>,2070-09-04 04:03:00,Р65,27.0,41.2,14.5,41.2,2.3801392000000003,0.36139499999999997,0.090117,0.15651199999999998,0.109929,0.0389593,1569.0,1586.0,8.1793689,12699.3103448,112.7,1.0,1.0,1.0,11.232999999999999,,0.05,0.381,0.064,,0.048864,0.106,0.239,0.153,3069.0,0.001,0.478,0.33899999999999997,0.099,0.6459999999999999,0.006,0.012,0.07,0.006999999999999999,0.019,0.457,0.001,0.002,0.003,0.758,0.0002,0.413,0.1,0.7809999999999999,0.005,0.015,0.07,0.008,0.015,0.5589999999999999,0.002,0.036000000000000004,0.0,62.9,1.2,9.9,0.11,2.9,0.0,,60.3,0.5,4.5,0.06,2.5,
г683863=?;?,2070-09-04 04:53:00,Р65,29.0,45.216666700000005,20.05,45.216666700000005,2.6149231,0.33470500000000003,0.116033,0.14163,0.103362,0.037835099999999997,1573.0,1586.0,6.2386067,12290.2743142,110.5,1.0,1.0,1.0,8.357999999999999,,0.05,0.344,0.08900000000000001,,0.047454,0.102,0.21600000000000003,0.19699999999999998,4107.0,0.002,0.506,0.318,0.092,0.672,0.006,0.013000000000000001,0.07400000000000001,0.009000000000000001,0.025,0.479,0.001,0.003,0.003,0.779,0.0001,0.415,0.094,0.797,0.005,0.013999999999999999,0.076,0.01,0.02,0.5760000000000001,0.003,0.036000000000000004,0.0,62.5,0.4,6.9,0.08,2.7,0.0,,62.4,0.4,7.0,0.08,2.6,
г683863=?<6,2070-09-04 05:48:00,Р65,30.0,40.1666667,14.633333300000002,40.1666667,2.4405973999999997,0.41455070000000005,0.11308800000000001,0.161934,0.13184400000000002,0.039363499999999996,1585.0,1585.0,6.7317012,12620.501139,112.9,1.0,1.0,1.0,9.013,,0.05,0.385,0.073,,0.049371,0.138,0.24600000000000002,0.192,3078.0,0.002,0.426,0.32299999999999995,0.095,0.6579999999999999,0.006,0.012,0.07200000000000001,0.008,0.022000000000000002,0.44799999999999995,0.001,0.002,0.003,0.768,0.0001,0.414,0.094,0.7929999999999999,0.005,0.013999999999999999,0.07200000000000001,0.009000000000000001,0.017,0.573,0.003,0.036000000000000004,0.0,52.2,0.4,6.0,0.12,2.5,0.0,,59.8,0.5,5.2,0.08,2.3,
г683863=?<7,2070-09-04 06:40:00,Р65,25.0,43.85,18.9833333,43.85,2.6498088,0.40844,0.127224,0.168594,0.110628,0.038814999999999995,1559.0,1584.0,11.5751425,11922.0368745,111.8,1.0,1.0,1.0,16.919,,0.05,0.43200000000000005,,0.02,0.048683,0.102,0.258,0.21600000000000003,3772.0,0.002,0.4,0.309,0.10099999999999999,0.65,0.008,0.013000000000000001,0.081,0.008,0.024,0.46399999999999997,0.002,0.002,0.003,0.777,0.0001,0.415,0.10300000000000001,0.7929999999999999,0.008,0.013999999999999999,0.08199999999999999,0.01,0.022000000000000002,0.5660000000000001,0.003,0.036000000000000004,0.0,60.1,0.5,6.8,0.16,2.7,0.0,,64.7,0.4,3.2,0.07,2.8,
г683863=?<9,2070-09-04 08:23:00,Р65,25.0,43.716666700000005,18.8333333,43.716666700000005,,0.40367,0.116622,0.170247,0.147507,0.0391323,1574.0,1585.0,10.9388846,12064.7787611,113.1,1.0,1.0,1.0,15.91,0.07,0.05,0.428,0.027999999999999997,0.02,0.049081,0.159,0.258,0.198,3787.0,0.001,0.462,0.322,0.102,0.652,0.009000000000000001,0.013000000000000001,0.067,0.009000000000000001,0.023,0.44799999999999995,0.001,0.002,0.003,0.76,0.0003,0.41600000000000004,0.102,0.8,0.009000000000000001,0.013999999999999999,0.067,0.01,0.016,0.575,0.002,0.037000000000000005,0.0,58.2,0.2,10.0,0.13,2.2,0.0,,60.7,0.4,11.7,0.11,2.3,
г683863=?<=,2070-09-04 11:56:00,Р65,27.0,45.2,24.0166667,45.2,3.7199524,0.3631,0.087172,0.095808,0.114025,0.038527099999999995,1531.0,1584.0,9.7918142,13025.9541985,110.0,1.0,1.0,1.0,14.753,,0.05,0.386,0.075,0.02,0.048322000000000004,0.138,0.14300000000000002,0.14800000000000002,5214.0,0.001,0.47700000000000004,0.34,0.11199999999999999,0.696,0.006,0.011000000000000001,0.067,0.009000000000000001,0.03,0.46799999999999997,0.001,0.002,0.003,0.78,0.0003,0.415,0.11199999999999999,0.7879999999999999,0.006,0.013000000000000001,0.068,0.01,0.018000000000000002,0.58,0.003,0.037000000000000005,0.0,64.7,0.8,9.4,0.13,2.6,0.0,,60.8,0.4,3.6,0.07,2.3,
г683863=?<?,2070-09-04 13:49:00,Р65,16.0,42.9833333,19.9333333,42.9833333,4.0,0.35452,0.102486,0.139783,0.132906,0.0392479,1574.0,1582.0,9.5191299,12214.7157191,111.7,1.0,1.0,1.0,13.615,,0.05,0.371,0.06,0.02,0.049226,0.149,0.21100000000000002,0.174,4058.0,0.002,0.486,0.33399999999999996,0.12300000000000001,0.672,0.006999999999999999,0.012,0.073,0.01,0.023,0.45299999999999996,0.001,0.002,0.003,0.762,0.0002,0.418,0.11900000000000001,0.7909999999999999,0.006,0.011000000000000001,0.07200000000000001,0.011000000000000001,0.017,0.574,0.003,0.037000000000000005,0.0,64.5,0.4,7.8,0.07,2.7,0.0,,63.8,0.3,6.9,0.07,2.7,
г683863=?=6,2070-09-04 14:40:00,Р65,17.0,46.2,18.85,46.2,4.0,0.29108,0.11191,0.087288,0.107894,0.0388732,1573.0,1583.0,9.3961039,12477.4535809,112.2,1.0,1.0,1.0,14.47,,0.05,0.293,0.091,0.02,0.048756,0.132,0.13,0.19,3920.0,0.002,0.5529999999999999,0.325,0.10099999999999999,0.721,0.008,0.01,0.069,0.012,0.021,0.478,0.002,0.003,0.004,0.767,0.0018,0.419,0.102,0.799,0.006999999999999999,0.011000000000000001,0.069,0.013999999999999999,0.015,0.57,0.003,0.037000000000000005,0.0,62.4,0.3,8.8,0.13,2.7,0.0,,60.8,0.3,4.9,0.09,2.4,
г683863=?=?,2070-09-04 22:30:00,Р65,5.0,46.533333299999995,19.1833333,46.533333299999995,2.9798473,0.31254,0.08246,0.10533,0.08591,0.0384402,1546.0,1568.0,10.2909288,11700.7819288,109.8,2.0,1.0,1.0,15.788,0.040999999999999995,0.05,0.324,0.096,0.02,0.048213,0.09,0.16,0.14,3741.0,0.002,0.47,0.35100000000000003,0.09699999999999999,0.6859999999999999,0.006999999999999999,0.009000000000000001,0.066,0.009000000000000001,0.022000000000000002,0.48,0.001,0.002,0.003,0.76,0.0004,0.419,0.09699999999999999,0.7809999999999999,0.006,0.01,0.066,0.009000000000000001,0.017,0.5589999999999999,0.003,0.036000000000000004,0.0,58.3,0.3,10.1,0.14,2.4,0.0,,59.9,0.2,6.9,0.08,2.7,
г683863=?>6,2070-09-04 23:24:00,Р65,46.0,44.9,17.5166667,44.9,,0.394995,0.114855,0.15867,0.115624,0.0387863,1574.0,1574.0,11.608286699999999,11892.6736441,112.9,1.0,1.0,1.0,17.277,0.044000000000000004,0.05,0.418,0.039,0.02,0.048647,0.114,0.242,0.195,3472.0,0.001,0.451,0.327,0.122,0.652,0.006999999999999999,0.009000000000000001,0.073,0.01,0.027000000000000003,0.45399999999999996,0.001,0.002,0.003,0.7559999999999999,0.0002,0.42,0.11900000000000001,0.7879999999999999,0.006,0.011000000000000001,0.07200000000000001,0.01,0.021,0.5589999999999999,0.002,0.036000000000000004,0.0,58.4,0.5,10.1,0.15,2.4,0.0,,62.3,0.7,5.0,0.08,2.7,
г683863=?>7,2070-09-05 00:16:00,Р65,45.0,45.3666667,16.9833333,45.3666667,,0.36683000000000004,0.09188400000000001,0.115652,0.118094,0.038065499999999995,1565.0,1577.0,13.0505915,12191.952895,111.0,1.0,1.0,1.0,19.304000000000002,0.052000000000000005,0.05,0.389,0.039,0.02,0.047743,0.136,0.174,0.156,3451.0,0.002,0.462,0.34299999999999997,0.12,0.6809999999999999,0.009000000000000001,0.011000000000000001,0.075,0.01,0.027999999999999997,0.461,0.001,0.002,0.003,0.7659999999999999,0.0004,0.42,0.121,0.785,0.008,0.012,0.075,0.011000000000000001,0.018000000000000002,0.561,0.002,0.036000000000000004,0.0,48.9,0.7,7.6,0.13,2.4,0.0,,53.8,0.3,5.7,0.07,2.6,
г683863=?>8,2070-09-05 01:08:00,Р65,44.0,45.1833333,18.466666699999998,45.1833333,,0.34730500000000003,0.078337,0.149591,0.125322,0.038267199999999994,1561.0,1571.0,12.931446699999999,11368.592057799999,109.7,1.0,1.0,1.0,19.293,0.05,0.05,0.366,0.04,0.02,0.047996,0.133,0.22699999999999998,0.133,3499.0,0.001,0.483,0.355,0.124,0.655,0.01,0.01,0.077,0.009000000000000001,0.027999999999999997,0.44,0.001,0.002,0.003,0.772,0.0003,0.42200000000000004,0.125,0.7959999999999999,0.009000000000000001,0.012,0.077,0.01,0.019,0.556,0.002,0.037000000000000005,0.0,59.4,0.2,9.2,0.18,2.3,0.0,,53.3,0.4,6.3,0.08,2.4,
